Cells,Ligand,Time,Concentration,RFU
NK,Cterm IL-2 monomeric V91K,30.0,84.0,1223.880249
NK,Cterm IL-2 monomeric V91K,30.0,28.0,852.6152344000001
NK,Cterm IL-2 monomeric V91K,30.0,9.333333332999999,601.3223267000001
NK,Cterm IL-2 monomeric V91K,30.0,3.111111111,565.5762938999999
NK,Cterm IL-2 monomeric V91K,30.0,1.037037037,515.9909058000001
NK,Cterm IL-2 monomeric V91K,30.0,0.345679012,591.9710083
NK,Cterm IL-2 monomeric V91K,30.0,0.115226337,608.3953857000001
NK,Cterm IL-2 monomeric V91K,30.0,0.038408779,578.6848755
NK,Cterm IL-2 monomeric V91K,30.0,0.012802926000000001,514.5413818
NK,Cterm IL-2 monomeric V91K,30.0,0.004267642,516.3358154
NK,Cterm IL-2 monomeric V91K,30.0,0.0014225470000000001,578.1960449
NK,Cterm IL-2 monomeric V91K,30.0,0.00047418199999999997,462.6956482
NK,Cterm IL-2 monomeric V91K,60.0,84.0,1075.2948
NK,Cterm IL-2 monomeric V91K,60.0,28.0,852.097168
NK,Cterm IL-2 monomeric V91K,60.0,9.333333332999999,660.8383179
NK,Cterm IL-2 monomeric V91K,60.0,3.111111111,573.3863525
NK,Cterm IL-2 monomeric V91K,60.0,1.037037037,450.26849369999996
NK,Cterm IL-2 monomeric V91K,60.0,0.345679012,594.2842407
NK,Cterm IL-2 monomeric V91K,60.0,0.115226337,529.8001709
NK,Cterm IL-2 monomeric V91K,60.0,0.038408779,591.9520263999999
NK,Cterm IL-2 monomeric V91K,60.0,0.012802926000000001,605.4902344
NK,Cterm IL-2 monomeric V91K,60.0,0.004267642,573.1376953
NK,Cterm IL-2 monomeric V91K,60.0,0.0014225470000000001,624.9019165
NK,Cterm IL-2 monomeric V91K,60.0,0.00047418199999999997,511.09149169999995
NK,Cterm IL-2 monomeric V91K,120.0,84.0,950.8510742
NK,Cterm IL-2 monomeric V91K,120.0,28.0,738.7680054
NK,Cterm IL-2 monomeric V91K,120.0,9.333333332999999,684.0969848999999
NK,Cterm IL-2 monomeric V91K,120.0,3.111111111,666.4796142999999
NK,Cterm IL-2 monomeric V91K,120.0,1.037037037,624.9257202
NK,Cterm IL-2 monomeric V91K,120.0,0.345679012,519.0770263999999
NK,Cterm IL-2 monomeric V91K,120.0,0.115226337,601.3276367000001
NK,Cterm IL-2 monomeric V91K,120.0,0.038408779,605.5267334
NK,Cterm IL-2 monomeric V91K,120.0,0.012802926000000001,440.3268738
NK,Cterm IL-2 monomeric V91K,120.0,0.004267642,482.1331177
NK,Cterm IL-2 monomeric V91K,120.0,0.0014225470000000001,542.9902344
NK,Cterm IL-2 monomeric V91K,120.0,0.00047418199999999997,492.02630619999996
NK,Cterm IL-2 monomeric V91K,240.0,84.0,1038.953369
NK,Cterm IL-2 monomeric V91K,240.0,28.0,845.6425780999999
NK,Cterm IL-2 monomeric V91K,240.0,9.333333332999999,768.9055786
NK,Cterm IL-2 monomeric V91K,240.0,3.111111111,678.9749756
NK,Cterm IL-2 monomeric V91K,240.0,1.037037037,528.7090454
NK,Cterm IL-2 monomeric V91K,240.0,0.345679012,683.9267578
NK,Cterm IL-2 monomeric V91K,240.0,0.115226337,622.8300171
NK,Cterm IL-2 monomeric V91K,240.0,0.038408779,571.7451782
NK,Cterm IL-2 monomeric V91K,240.0,0.012802926000000001,571.2094116000001
NK,Cterm IL-2 monomeric V91K,240.0,0.004267642,570.0654297
NK,Cterm IL-2 monomeric V91K,240.0,0.0014225470000000001,619.3754882999999
NK,Cterm IL-2 monomeric V91K,240.0,0.00047418199999999997,627.0232543999999
CD8+,Cterm IL-2 monomeric V91K,30.0,84.0,1142.631226
CD8+,Cterm IL-2 monomeric V91K,30.0,28.0,961.1524658
CD8+,Cterm IL-2 monomeric V91K,30.0,9.333333332999999,785.9802246
CD8+,Cterm IL-2 monomeric V91K,30.0,3.111111111,698.8833007999999
CD8+,Cterm IL-2 monomeric V91K,30.0,1.037037037,730.4312744
CD8+,Cterm IL-2 monomeric V91K,30.0,0.345679012,737.6789551
CD8+,Cterm IL-2 monomeric V91K,30.0,0.115226337,751.3953857000001
CD8+,Cterm IL-2 monomeric V91K,30.0,0.038408779,726.3112792999999
CD8+,Cterm IL-2 monomeric V91K,30.0,0.012802926000000001,726.3308716
CD8+,Cterm IL-2 monomeric V91K,30.0,0.004267642,693.6478271000001
CD8+,Cterm IL-2 monomeric V91K,30.0,0.0014225470000000001,698.8148193
CD8+,Cterm IL-2 monomeric V91K,30.0,0.00047418199999999997,699.7359619
CD8+,Cterm IL-2 monomeric V91K,60.0,84.0,1098.805054
CD8+,Cterm IL-2 monomeric V91K,60.0,28.0,834.6463012999999
CD8+,Cterm IL-2 monomeric V91K,60.0,9.333333332999999,802.2611694
CD8+,Cterm IL-2 monomeric V91K,60.0,3.111111111,728.0889892999999
CD8+,Cterm IL-2 monomeric V91K,60.0,1.037037037,694.0419312000001
CD8+,Cterm IL-2 monomeric V91K,60.0,0.345679012,752.293335
CD8+,Cterm IL-2 monomeric V91K,60.0,0.115226337,733.5576172
CD8+,Cterm IL-2 monomeric V91K,60.0,0.038408779,716.661499
CD8+,Cterm IL-2 monomeric V91K,60.0,0.012802926000000001,752.8088989
CD8+,Cterm IL-2 monomeric V91K,60.0,0.004267642,754.9283447
CD8+,Cterm IL-2 monomeric V91K,60.0,0.0014225470000000001,780.6386719
CD8+,Cterm IL-2 monomeric V91K,60.0,0.00047418199999999997,727.5202026000001
CD8+,Cterm IL-2 monomeric V91K,120.0,84.0,1164.106445
CD8+,Cterm IL-2 monomeric V91K,120.0,28.0,827.7385254
CD8+,Cterm IL-2 monomeric V91K,120.0,9.333333332999999,756.0375366000001
CD8+,Cterm IL-2 monomeric V91K,120.0,3.111111111,755.7420654
CD8+,Cterm IL-2 monomeric V91K,120.0,1.037037037,763.3218994
CD8+,Cterm IL-2 monomeric V91K,120.0,0.345679012,734.4085693
CD8+,Cterm IL-2 monomeric V91K,120.0,0.115226337,748.7849731000001
CD8+,Cterm IL-2 monomeric V91K,120.0,0.038408779,778.3262938999999
CD8+,Cterm IL-2 monomeric V91K,120.0,0.012802926000000001,742.0449829
CD8+,Cterm IL-2 monomeric V91K,120.0,0.004267642,743.8331299
CD8+,Cterm IL-2 monomeric V91K,120.0,0.0014225470000000001,746.1286621
CD8+,Cterm IL-2 monomeric V91K,120.0,0.00047418199999999997,702.2488403
CD8+,Cterm IL-2 monomeric V91K,240.0,84.0,1021.74408
CD8+,Cterm IL-2 monomeric V91K,240.0,28.0,911.6481934000001
CD8+,Cterm IL-2 monomeric V91K,240.0,9.333333332999999,811.4567261
CD8+,Cterm IL-2 monomeric V91K,240.0,3.111111111,778.2813110000001
CD8+,Cterm IL-2 monomeric V91K,240.0,1.037037037,721.2047729
CD8+,Cterm IL-2 monomeric V91K,240.0,0.345679012,787.7523804
CD8+,Cterm IL-2 monomeric V91K,240.0,0.115226337,732.3279418999999
CD8+,Cterm IL-2 monomeric V91K,240.0,0.038408779,722.6519165
CD8+,Cterm IL-2 monomeric V91K,240.0,0.012802926000000001,726.1600342
CD8+,Cterm IL-2 monomeric V91K,240.0,0.004267642,746.5259399
CD8+,Cterm IL-2 monomeric V91K,240.0,0.0014225470000000001,757.7098999
CD8+,Cterm IL-2 monomeric V91K,240.0,0.00047418199999999997,727.7128906
T-reg,Cterm IL-2 monomeric V91K,30.0,84.0,24384.53516
T-reg,Cterm IL-2 monomeric V91K,30.0,28.0,23161.00586
T-reg,Cterm IL-2 monomeric V91K,30.0,9.333333332999999,7591.619140999999
T-reg,Cterm IL-2 monomeric V91K,30.0,3.111111111,3224.47998
T-reg,Cterm IL-2 monomeric V91K,30.0,1.037037037,2314.416016
T-reg,Cterm IL-2 monomeric V91K,30.0,0.345679012,2583.683838
T-reg,Cterm IL-2 monomeric V91K,30.0,0.115226337,1692.936523
T-reg,Cterm IL-2 monomeric V91K,30.0,0.038408779,1982.343506
T-reg,Cterm IL-2 monomeric V91K,30.0,0.012802926000000001,1584.588135
T-reg,Cterm IL-2 monomeric V91K,30.0,0.004267642,2177.90625
T-reg,Cterm IL-2 monomeric V91K,30.0,0.0014225470000000001,1503.375
T-reg,Cterm IL-2 monomeric V91K,30.0,0.00047418199999999997,1616.8334960000002
T-reg,Cterm IL-2 monomeric V91K,60.0,84.0,18135.53711
T-reg,Cterm IL-2 monomeric V91K,60.0,28.0,18679.5957
T-reg,Cterm IL-2 monomeric V91K,60.0,9.333333332999999,10427.9375
T-reg,Cterm IL-2 monomeric V91K,60.0,3.111111111,4680.821777
T-reg,Cterm IL-2 monomeric V91K,60.0,1.037037037,2235.388428
T-reg,Cterm IL-2 monomeric V91K,60.0,0.345679012,1753.070557
T-reg,Cterm IL-2 monomeric V91K,60.0,0.115226337,1752.6311039999998
T-reg,Cterm IL-2 monomeric V91K,60.0,0.038408779,1608.18811
T-reg,Cterm IL-2 monomeric V91K,60.0,0.012802926000000001,1557.6872560000002
T-reg,Cterm IL-2 monomeric V91K,60.0,0.004267642,1518.095093
T-reg,Cterm IL-2 monomeric V91K,60.0,0.0014225470000000001,1461.112793
T-reg,Cterm IL-2 monomeric V91K,60.0,0.00047418199999999997,1208.9415279999998
T-reg,Cterm IL-2 monomeric V91K,120.0,84.0,19717.33203
T-reg,Cterm IL-2 monomeric V91K,120.0,28.0,18175.20703
T-reg,Cterm IL-2 monomeric V91K,120.0,9.333333332999999,15544.3418
T-reg,Cterm IL-2 monomeric V91K,120.0,3.111111111,12467.88086
T-reg,Cterm IL-2 monomeric V91K,120.0,1.037037037,2989.806152
T-reg,Cterm IL-2 monomeric V91K,120.0,0.345679012,4070.613525
T-reg,Cterm IL-2 monomeric V91K,120.0,0.115226337,2182.8364260000003
T-reg,Cterm IL-2 monomeric V91K,120.0,0.038408779,1722.446045
T-reg,Cterm IL-2 monomeric V91K,120.0,0.012802926000000001,1449.44397
T-reg,Cterm IL-2 monomeric V91K,120.0,0.004267642,1464.829102
T-reg,Cterm IL-2 monomeric V91K,120.0,0.0014225470000000001,1568.013428
T-reg,Cterm IL-2 monomeric V91K,120.0,0.00047418199999999997,1166.706421
T-reg,Cterm IL-2 monomeric V91K,240.0,84.0,16646.59766
T-reg,Cterm IL-2 monomeric V91K,240.0,28.0,19160.00586
T-reg,Cterm IL-2 monomeric V91K,240.0,9.333333332999999,18952.56055
T-reg,Cterm IL-2 monomeric V91K,240.0,3.111111111,15877.43164
T-reg,Cterm IL-2 monomeric V91K,240.0,1.037037037,13138.15625
T-reg,Cterm IL-2 monomeric V91K,240.0,0.345679012,11585.97754
T-reg,Cterm IL-2 monomeric V91K,240.0,0.115226337,5910.702636999999
T-reg,Cterm IL-2 monomeric V91K,240.0,0.038408779,3360.0585939999996
T-reg,Cterm IL-2 monomeric V91K,240.0,0.012802926000000001,1781.201904
T-reg,Cterm IL-2 monomeric V91K,240.0,0.004267642,1700.206177
T-reg,Cterm IL-2 monomeric V91K,240.0,0.0014225470000000001,1919.4646
T-reg,Cterm IL-2 monomeric V91K,240.0,0.00047418199999999997,1471.479492
Naive Treg,Cterm IL-2 monomeric V91K,30.0,84.0,20646.99219
Naive Treg,Cterm IL-2 monomeric V91K,30.0,28.0,18657.94727
Naive Treg,Cterm IL-2 monomeric V91K,30.0,9.333333332999999,4261.030761999999
Naive Treg,Cterm IL-2 monomeric V91K,30.0,3.111111111,2416.70459
Naive Treg,Cterm IL-2 monomeric V91K,30.0,1.037037037,1780.3533940000002
Naive Treg,Cterm IL-2 monomeric V91K,30.0,0.345679012,2554.286621
Naive Treg,Cterm IL-2 monomeric V91K,30.0,0.115226337,1446.3551029999999
Naive Treg,Cterm IL-2 monomeric V91K,30.0,0.038408779,1843.79187
Naive Treg,Cterm IL-2 monomeric V91K,30.0,0.012802926000000001,1330.038208
Naive Treg,Cterm IL-2 monomeric V91K,30.0,0.004267642,1954.1065670000003
Naive Treg,Cterm IL-2 monomeric V91K,30.0,0.0014225470000000001,1202.766602
Naive Treg,Cterm IL-2 monomeric V91K,30.0,0.00047418199999999997,1255.92749
Naive Treg,Cterm IL-2 monomeric V91K,60.0,84.0,14721.52148
Naive Treg,Cterm IL-2 monomeric V91K,60.0,28.0,13059.03418
Naive Treg,Cterm IL-2 monomeric V91K,60.0,9.333333332999999,9282.880859
Naive Treg,Cterm IL-2 monomeric V91K,60.0,3.111111111,2481.623535
Naive Treg,Cterm IL-2 monomeric V91K,60.0,1.037037037,1880.238525
Naive Treg,Cterm IL-2 monomeric V91K,60.0,0.345679012,1569.208252
Naive Treg,Cterm IL-2 monomeric V91K,60.0,0.115226337,1524.089111
Naive Treg,Cterm IL-2 monomeric V91K,60.0,0.038408779,1299.4279789999998
Naive Treg,Cterm IL-2 monomeric V91K,60.0,0.012802926000000001,1195.070923
Naive Treg,Cterm IL-2 monomeric V91K,60.0,0.004267642,1195.3342289999998
Naive Treg,Cterm IL-2 monomeric V91K,60.0,0.0014225470000000001,1364.751953
Naive Treg,Cterm IL-2 monomeric V91K,60.0,0.00047418199999999997,847.1516113
Naive Treg,Cterm IL-2 monomeric V91K,120.0,84.0,14029.12402
Naive Treg,Cterm IL-2 monomeric V91K,120.0,28.0,13084.53125
Naive Treg,Cterm IL-2 monomeric V91K,120.0,9.333333332999999,9848.226563
Naive Treg,Cterm IL-2 monomeric V91K,120.0,3.111111111,11206.10352
Naive Treg,Cterm IL-2 monomeric V91K,120.0,1.037037037,2251.1982420000004
Naive Treg,Cterm IL-2 monomeric V91K,120.0,0.345679012,2986.49292
Naive Treg,Cterm IL-2 monomeric V91K,120.0,0.115226337,1744.347412
Naive Treg,Cterm IL-2 monomeric V91K,120.0,0.038408779,1129.375
Naive Treg,Cterm IL-2 monomeric V91K,120.0,0.012802926000000001,977.9705811000001
Naive Treg,Cterm IL-2 monomeric V91K,120.0,0.004267642,1143.8278810000002
Naive Treg,Cterm IL-2 monomeric V91K,120.0,0.0014225470000000001,1292.702393
Naive Treg,Cterm IL-2 monomeric V91K,120.0,0.00047418199999999997,769.2420654
Naive Treg,Cterm IL-2 monomeric V91K,240.0,84.0,12921.56836
Naive Treg,Cterm IL-2 monomeric V91K,240.0,28.0,13503.482419999998
Naive Treg,Cterm IL-2 monomeric V91K,240.0,9.333333332999999,14906.05762
Naive Treg,Cterm IL-2 monomeric V91K,240.0,3.111111111,13910.68262
Naive Treg,Cterm IL-2 monomeric V91K,240.0,1.037037037,11692.68457
Naive Treg,Cterm IL-2 monomeric V91K,240.0,0.345679012,6995.649414
Naive Treg,Cterm IL-2 monomeric V91K,240.0,0.115226337,4730.808105
Naive Treg,Cterm IL-2 monomeric V91K,240.0,0.038408779,3016.112305
Naive Treg,Cterm IL-2 monomeric V91K,240.0,0.012802926000000001,1456.6660160000001
Naive Treg,Cterm IL-2 monomeric V91K,240.0,0.004267642,1321.330811
Naive Treg,Cterm IL-2 monomeric V91K,240.0,0.0014225470000000001,1753.376709
Naive Treg,Cterm IL-2 monomeric V91K,240.0,0.00047418199999999997,1116.73999
Mem Treg,Cterm IL-2 monomeric V91K,30.0,84.0,26441.7832
Mem Treg,Cterm IL-2 monomeric V91K,30.0,28.0,25006.56445
Mem Treg,Cterm IL-2 monomeric V91K,30.0,9.333333332999999,10939.32813
Mem Treg,Cterm IL-2 monomeric V91K,30.0,3.111111111,3819.11084
Mem Treg,Cterm IL-2 monomeric V91K,30.0,1.037037037,2603.592285
Mem Treg,Cterm IL-2 monomeric V91K,30.0,0.345679012,2642.38501
Mem Treg,Cterm IL-2 monomeric V91K,30.0,0.115226337,1818.671143
Mem Treg,Cterm IL-2 monomeric V91K,30.0,0.038408779,2050.961182
Mem Treg,Cterm IL-2 monomeric V91K,30.0,0.012802926000000001,1924.227295
Mem Treg,Cterm IL-2 monomeric V91K,30.0,0.004267642,2183.269775
Mem Treg,Cterm IL-2 monomeric V91K,30.0,0.0014225470000000001,1646.681885
Mem Treg,Cterm IL-2 monomeric V91K,30.0,0.00047418199999999997,1706.114014
Mem Treg,Cterm IL-2 monomeric V91K,60.0,84.0,20327.875
Mem Treg,Cterm IL-2 monomeric V91K,60.0,28.0,20416.63477
Mem Treg,Cterm IL-2 monomeric V91K,60.0,9.333333332999999,11120.26367
Mem Treg,Cterm IL-2 monomeric V91K,60.0,3.111111111,6592.962402
Mem Treg,Cterm IL-2 monomeric V91K,60.0,1.037037037,2258.919922
Mem Treg,Cterm IL-2 monomeric V91K,60.0,0.345679012,1914.437378
Mem Treg,Cterm IL-2 monomeric V91K,60.0,0.115226337,1859.91748
Mem Treg,Cterm IL-2 monomeric V91K,60.0,0.038408779,1646.802002
Mem Treg,Cterm IL-2 monomeric V91K,60.0,0.012802926000000001,1732.343872
Mem Treg,Cterm IL-2 monomeric V91K,60.0,0.004267642,1727.874023
Mem Treg,Cterm IL-2 monomeric V91K,60.0,0.0014225470000000001,1556.752563
Mem Treg,Cterm IL-2 monomeric V91K,60.0,0.00047418199999999997,1351.482178
Mem Treg,Cterm IL-2 monomeric V91K,120.0,84.0,24084.74609
Mem Treg,Cterm IL-2 monomeric V91K,120.0,28.0,22389.11523
Mem Treg,Cterm IL-2 monomeric V91K,120.0,9.333333332999999,19077.14063
Mem Treg,Cterm IL-2 monomeric V91K,120.0,3.111111111,14476.04395
Mem Treg,Cterm IL-2 monomeric V91K,120.0,1.037037037,3142.4682620000003
Mem Treg,Cterm IL-2 monomeric V91K,120.0,0.345679012,5160.388184
Mem Treg,Cterm IL-2 monomeric V91K,120.0,0.115226337,2377.278809
Mem Treg,Cterm IL-2 monomeric V91K,120.0,0.038408779,1946.486084
Mem Treg,Cterm IL-2 monomeric V91K,120.0,0.012802926000000001,1747.9149170000003
Mem Treg,Cterm IL-2 monomeric V91K,120.0,0.004267642,1614.548706
Mem Treg,Cterm IL-2 monomeric V91K,120.0,0.0014225470000000001,1622.813721
Mem Treg,Cterm IL-2 monomeric V91K,120.0,0.00047418199999999997,1382.9316410000001
Mem Treg,Cterm IL-2 monomeric V91K,240.0,84.0,18645.63281
Mem Treg,Cterm IL-2 monomeric V91K,240.0,28.0,21408.60547
Mem Treg,Cterm IL-2 monomeric V91K,240.0,9.333333332999999,22246.58984
Mem Treg,Cterm IL-2 monomeric V91K,240.0,3.111111111,18063.91797
Mem Treg,Cterm IL-2 monomeric V91K,240.0,1.037037037,14321.77051
Mem Treg,Cterm IL-2 monomeric V91K,240.0,0.345679012,13137.94727
Mem Treg,Cterm IL-2 monomeric V91K,240.0,0.115226337,5910.702636999999
Mem Treg,Cterm IL-2 monomeric V91K,240.0,0.038408779,3792.5593259999996
Mem Treg,Cterm IL-2 monomeric V91K,240.0,0.012802926000000001,2062.623047
Mem Treg,Cterm IL-2 monomeric V91K,240.0,0.004267642,1988.9467769999999
Mem Treg,Cterm IL-2 monomeric V91K,240.0,0.0014225470000000001,2046.722412
Mem Treg,Cterm IL-2 monomeric V91K,240.0,0.00047418199999999997,1592.2280269999999
T-helper,Cterm IL-2 monomeric V91K,30.0,84.0,3978.874268
T-helper,Cterm IL-2 monomeric V91K,30.0,28.0,3289.277588
T-helper,Cterm IL-2 monomeric V91K,30.0,9.333333332999999,1879.281128
T-helper,Cterm IL-2 monomeric V91K,30.0,3.111111111,1907.844727
T-helper,Cterm IL-2 monomeric V91K,30.0,1.037037037,1967.3883059999998
T-helper,Cterm IL-2 monomeric V91K,30.0,0.345679012,1872.446289
T-helper,Cterm IL-2 monomeric V91K,30.0,0.115226337,1780.088257
T-helper,Cterm IL-2 monomeric V91K,30.0,0.038408779,1817.8806149999998
T-helper,Cterm IL-2 monomeric V91K,30.0,0.012802926000000001,1648.917358
T-helper,Cterm IL-2 monomeric V91K,30.0,0.004267642,1644.709351
T-helper,Cterm IL-2 monomeric V91K,30.0,0.0014225470000000001,1545.201416
T-helper,Cterm IL-2 monomeric V91K,30.0,0.00047418199999999997,1423.508789
T-helper,Cterm IL-2 monomeric V91K,60.0,84.0,3484.18335
T-helper,Cterm IL-2 monomeric V91K,60.0,28.0,2861.39502
T-helper,Cterm IL-2 monomeric V91K,60.0,9.333333332999999,1801.949951
T-helper,Cterm IL-2 monomeric V91K,60.0,3.111111111,1642.7501220000001
T-helper,Cterm IL-2 monomeric V91K,60.0,1.037037037,1581.022705
T-helper,Cterm IL-2 monomeric V91K,60.0,0.345679012,1659.419067
T-helper,Cterm IL-2 monomeric V91K,60.0,0.115226337,1501.38208
T-helper,Cterm IL-2 monomeric V91K,60.0,0.038408779,1479.380127
T-helper,Cterm IL-2 monomeric V91K,60.0,0.012802926000000001,1430.473633
T-helper,Cterm IL-2 monomeric V91K,60.0,0.004267642,1280.696655
T-helper,Cterm IL-2 monomeric V91K,60.0,0.0014225470000000001,1321.732178
T-helper,Cterm IL-2 monomeric V91K,60.0,0.00047418199999999997,1032.588257
T-helper,Cterm IL-2 monomeric V91K,120.0,84.0,2870.843262
T-helper,Cterm IL-2 monomeric V91K,120.0,28.0,2469.178223
T-helper,Cterm IL-2 monomeric V91K,120.0,9.333333332999999,1906.6931149999998
T-helper,Cterm IL-2 monomeric V91K,120.0,3.111111111,1716.4360350000002
T-helper,Cterm IL-2 monomeric V91K,120.0,1.037037037,1562.8592529999999
T-helper,Cterm IL-2 monomeric V91K,120.0,0.345679012,1553.305176
T-helper,Cterm IL-2 monomeric V91K,120.0,0.115226337,1538.4570310000001
T-helper,Cterm IL-2 monomeric V91K,120.0,0.038408779,1421.592285
T-helper,Cterm IL-2 monomeric V91K,120.0,0.012802926000000001,1278.017456
T-helper,Cterm IL-2 monomeric V91K,120.0,0.004267642,1282.388428
T-helper,Cterm IL-2 monomeric V91K,120.0,0.0014225470000000001,1158.23291
T-helper,Cterm IL-2 monomeric V91K,120.0,0.00047418199999999997,988.4744263
T-helper,Cterm IL-2 monomeric V91K,240.0,84.0,3354.992432
T-helper,Cterm IL-2 monomeric V91K,240.0,28.0,2876.6948239999997
T-helper,Cterm IL-2 monomeric V91K,240.0,9.333333332999999,2652.8439940000003
T-helper,Cterm IL-2 monomeric V91K,240.0,3.111111111,2187.838379
T-helper,Cterm IL-2 monomeric V91K,240.0,1.037037037,1778.721191
T-helper,Cterm IL-2 monomeric V91K,240.0,0.345679012,1612.981201
T-helper,Cterm IL-2 monomeric V91K,240.0,0.115226337,1538.892578
T-helper,Cterm IL-2 monomeric V91K,240.0,0.038408779,1444.377197
T-helper,Cterm IL-2 monomeric V91K,240.0,0.012802926000000001,1335.565674
T-helper,Cterm IL-2 monomeric V91K,240.0,0.004267642,1320.971436
T-helper,Cterm IL-2 monomeric V91K,240.0,0.0014225470000000001,1398.81311
T-helper,Cterm IL-2 monomeric V91K,240.0,0.00047418199999999997,1308.4121089999999
Naive Th,Cterm IL-2 monomeric V91K,30.0,84.0,2732.367188
Naive Th,Cterm IL-2 monomeric V91K,30.0,28.0,2390.485107
Naive Th,Cterm IL-2 monomeric V91K,30.0,9.333333332999999,1695.027344
Naive Th,Cterm IL-2 monomeric V91K,30.0,3.111111111,1717.359741
Naive Th,Cterm IL-2 monomeric V91K,30.0,1.037037037,1797.987427
Naive Th,Cterm IL-2 monomeric V91K,30.0,0.345679012,1691.7282710000002
Naive Th,Cterm IL-2 monomeric V91K,30.0,0.115226337,1584.663574
Naive Th,Cterm IL-2 monomeric V91K,30.0,0.038408779,1569.690918
Naive Th,Cterm IL-2 monomeric V91K,30.0,0.012802926000000001,1434.600952
Naive Th,Cterm IL-2 monomeric V91K,30.0,0.004267642,1418.88147
Naive Th,Cterm IL-2 monomeric V91K,30.0,0.0014225470000000001,1386.273071
Naive Th,Cterm IL-2 monomeric V91K,30.0,0.00047418199999999997,1240.706055
Naive Th,Cterm IL-2 monomeric V91K,60.0,84.0,2459.052246
Naive Th,Cterm IL-2 monomeric V91K,60.0,28.0,2156.4765629999997
Naive Th,Cterm IL-2 monomeric V91K,60.0,9.333333332999999,1552.395752
Naive Th,Cterm IL-2 monomeric V91K,60.0,3.111111111,1453.817627
Naive Th,Cterm IL-2 monomeric V91K,60.0,1.037037037,1439.038818
Naive Th,Cterm IL-2 monomeric V91K,60.0,0.345679012,1479.039551
Naive Th,Cterm IL-2 monomeric V91K,60.0,0.115226337,1367.363525
Naive Th,Cterm IL-2 monomeric V91K,60.0,0.038408779,1289.911255
Naive Th,Cterm IL-2 monomeric V91K,60.0,0.012802926000000001,1303.523682
Naive Th,Cterm IL-2 monomeric V91K,60.0,0.004267642,1173.773926
Naive Th,Cterm IL-2 monomeric V91K,60.0,0.0014225470000000001,1200.940674
Naive Th,Cterm IL-2 monomeric V91K,60.0,0.00047418199999999997,909.6634521
Naive Th,Cterm IL-2 monomeric V91K,120.0,84.0,1986.312744
Naive Th,Cterm IL-2 monomeric V91K,120.0,28.0,1917.8225100000002
Naive Th,Cterm IL-2 monomeric V91K,120.0,9.333333332999999,1635.401123
Naive Th,Cterm IL-2 monomeric V91K,120.0,3.111111111,1448.257324
Naive Th,Cterm IL-2 monomeric V91K,120.0,1.037037037,1358.3088380000002
Naive Th,Cterm IL-2 monomeric V91K,120.0,0.345679012,1367.146606
Naive Th,Cterm IL-2 monomeric V91K,120.0,0.115226337,1347.046143
Naive Th,Cterm IL-2 monomeric V91K,120.0,0.038408779,1237.65332
Naive Th,Cterm IL-2 monomeric V91K,120.0,0.012802926000000001,1100.608276
Naive Th,Cterm IL-2 monomeric V91K,120.0,0.004267642,1106.854126
Naive Th,Cterm IL-2 monomeric V91K,120.0,0.0014225470000000001,978.1013793999999
Naive Th,Cterm IL-2 monomeric V91K,120.0,0.00047418199999999997,824.9595947
Naive Th,Cterm IL-2 monomeric V91K,240.0,84.0,2183.764648
Naive Th,Cterm IL-2 monomeric V91K,240.0,28.0,2055.576904
Naive Th,Cterm IL-2 monomeric V91K,240.0,9.333333332999999,1943.789063
Naive Th,Cterm IL-2 monomeric V91K,240.0,3.111111111,1723.9312739999998
Naive Th,Cterm IL-2 monomeric V91K,240.0,1.037037037,1485.357666
Naive Th,Cterm IL-2 monomeric V91K,240.0,0.345679012,1408.80835
Naive Th,Cterm IL-2 monomeric V91K,240.0,0.115226337,1316.276611
Naive Th,Cterm IL-2 monomeric V91K,240.0,0.038408779,1237.208008
Naive Th,Cterm IL-2 monomeric V91K,240.0,0.012802926000000001,1149.8400880000002
Naive Th,Cterm IL-2 monomeric V91K,240.0,0.004267642,1146.235107
Naive Th,Cterm IL-2 monomeric V91K,240.0,0.0014225470000000001,1234.588257
Naive Th,Cterm IL-2 monomeric V91K,240.0,0.00047418199999999997,1174.227661
Mem Th,Cterm IL-2 monomeric V91K,30.0,84.0,9332.630859
Mem Th,Cterm IL-2 monomeric V91K,30.0,28.0,6493.764647999999
Mem Th,Cterm IL-2 monomeric V91K,30.0,9.333333332999999,2157.721924
Mem Th,Cterm IL-2 monomeric V91K,30.0,3.111111111,2168.8051760000003
Mem Th,Cterm IL-2 monomeric V91K,30.0,1.037037037,2210.5673829999996
Mem Th,Cterm IL-2 monomeric V91K,30.0,0.345679012,2088.954834
Mem Th,Cterm IL-2 monomeric V91K,30.0,0.115226337,2085.658691
Mem Th,Cterm IL-2 monomeric V91K,30.0,0.038408779,2070.555664
Mem Th,Cterm IL-2 monomeric V91K,30.0,0.012802926000000001,1843.7790530000002
Mem Th,Cterm IL-2 monomeric V91K,30.0,0.004267642,1878.995972
Mem Th,Cterm IL-2 monomeric V91K,30.0,0.0014225470000000001,1727.795654
Mem Th,Cterm IL-2 monomeric V91K,30.0,0.00047418199999999997,1619.62207
Mem Th,Cterm IL-2 monomeric V91K,60.0,84.0,6739.30127
Mem Th,Cterm IL-2 monomeric V91K,60.0,28.0,4641.064453
Mem Th,Cterm IL-2 monomeric V91K,60.0,9.333333332999999,2102.4729
